39881,carp,9733,The fish got carpal tunnel syndrome from the computerI know it's lame but it's hard to find a good story for this.,72
39881,carp,67656,"Robocarp!!! Part fish, part computer! Visualise him flapping and clanking down the street, with bullets richoting off his scaly armour",115
39881,carp,254571,Japanese carp are massive fish they are measured in ri!,202
39854,fresh,1448050,"This one's easy to remember. The kanji gives examples of foods that should be purchased fresh. To remember which foods, take the first letter of fresh, F, to stand for fish and the final sound of fresh, SH, to stand for sheep FreSH. It even puts the primitives in the right order.",179
39854,fresh,27368,"The freshest fish is caught in the middle of the night while most people are counting sheep. If you've ever been to Tsukiji fish market, you know what I mean",240
39770,fish,109993,"That fish was caught, BOUND UP, then carried across RICE FIELDS, and finally cooked over an OVEN FIRE.",35
39770,fish,404504,Bind that FISH and cook his brains! Yarhh!,48
39770,fish,168092,"The elements of this kanji are bound up, rice field and cooking fire. When I think of bound up cooked rice, it makes me think of sushi, which in turn brings to mind fish.",89
39764,witch,626474,The witch inhales her special HEMP herb which sends her into a trance state in which she can commune with ONI or ghosts or demons whatever your fancy.,37
39764,witch,29032,the witch sold me some hemp that made me see ghosts don't do drugs,202
39749,fascination,433397,Even in these modern times our fascination with ghosts has not yet ended.,46
39749,fascination,427518,"Ghosts have not yet left the world, they must still have a deep fascination with their past life on Earth.",180
39746,soul,472776,"When you die, your SOUL either goes to the RISING CLOUDS heaven or to the ONI hell, the devil",117
39746,soul,68249,"When we die, our soul rises up in a ghostlike rising cloud of mist up to heaven we hope Adapted from dargsama,",125
39740,ghost,293612,"Building on Matthew's excellent image, the drop can be the single horn sticking out of the oni's forehead.",59
39740,ghost,84192,Ghosts aren't very intelligent they have but a drop of brains so can't tell the difference between an elbow and a pair of human legs.,89
39740,ghost,141546,"A ghost, or oni, wandering slowly on its human legs, searching for brains to eat. What looks like an elbow here is actually a pictoral representation of the forked tail protruding out of its rear.",160
39729,gloom,1767786,"Note and are variants. In such cases it may be easier to use the same keyword, calling the other kanji keyword alt. is the more common of the two and is in the new Joyo kanji list.",15
39729,gloom,2693987,"In the middle of the GROVE you find a TIN CAN. There's a CROWN inside! You are very excited with your finding, but then a figure appears behind you Hey, gimme that kid! You turn back and it's WOLVERINE, with a SHOVEL on his back and all COVERED IN I found that crown in the rocksalt mines over there, so hand it over! Unless you wanna die, you hand him the crown and he goes away. Then you SIT ON THE FLOOR, feeling impotent, and the SHAPE of your face becomes all GLOOMY The !",37
39729,gloom,2234729,I'm depressed that this kanji has strokes.,49
39658,hair of the head,1084172,"When Rachel from Friends hair got popular, even Mystique changed her hair of the head to that style. Didn't need to cut it of course....",11
39658,hair of the head,294987,Friends influence the length and shape of each other's hair.,44
39658,hair of the head,44897,"Japanese teenage girls consider the style of the hair of the head very important. If a particular style is trendy, soon they all want their own hair in the same shape as that of their friends.",245
39640,tall,1977467,Woody and Buzzlight year. Woody in the cowboy hat being Taller than Buzz in the space helmet both with big mouths. Thx Minlawc! adjusted for clarity,28
39640,tall,593187,Here we have TWO MOUTHS each wearing a different hat. The top one is wearing a TOP HAT which is know to be as a TALL hat. The bottom one is wearing a SPACE HELMET which is known as an EXPENSIVE hat. this kanji means both,68
39640,tall,313393,"Two little aliens in a trenchcoat and top hat, trying to look TALL. The bottom one, in the glass helmet, is under the coat. The top one has his top hat pulled down in disguise, so all you can see is his mouth.",135
39620,marrow,1148588,Why didn't the skeleton cross the road? Cause he didn't have possess any guts or marrow for that matter... RTK the brains .,16
39620,marrow,188510,"Did you know there are road ways in skeleton? Yeah, they are cool, they possess marrow.",20
39620,marrow,200768,"A skeleton is shuffling along the shoulder of the road, so you pull up next to him and ask where he is going. He says he's going to donate his marrow to the hospital because he got into some financial trouble and lost everything his marrow is the only thing he still possesses.",259
39608,remains,1035216,"big ups to cameronen Whatever happened to Chip and Dale? We investigated their tree, and the only remains there were their skeletons and a huge pile of acorns.",13
39608,remains,913679,Hint The remains of a chipmunk.,31
39608,remains,135100,The remains consisted of a skeleton which had the remains of some acorns in its stomach area. Whether it died from eating the acorns remains to be seen.,54
39592,skeleton,2153594,"The most awesome pictograph ever It's a guy going through an xray examination. The crown primitive depicts a glowing power field that goes from the top of this head down to the floor, progressively revealing his skeleton. Now, it's at the position of his shoulders, so everything below it is still flesh.",26
39592,skeleton,1823088,The top box is the skull and the brain has shriveled to the size of marble but following kanji convention it is depicted as a square and rolled into the bottom right hand corner. With all the hair and flesh gone the crown has slipped down to the shoulders like a necklace. represents the rest of the body of the skeleton. Idea for position of crown thanks to nwilliams.,86
39592,skeleton,22382,Your body meat is attached to the bone joints of your skeleton.,130
39514,wonder,376651,The horse wonders why it is being addressed in keigo after all it is only a horse.,25
39514,wonder,1190755,"This is another word for surprise. = surprise. The Trojans stood in awe of the magnificent Trojan Horse that they thought was a gift. But imagine their surprise wonder when a bunch of Greeks came rushing out of it! To further cement the connection between the primitives, if needed It's a wonder that the Trojans managed to speak keigo even then, saying !! !!",74
39514,wonder,27678,"You stand in AWE at the th WONDER of the world, a huge TROJAN HORSE",197
39472,inflation,1396769,"Inflation is rampant a month ago, I could buy a horse with this money, but now, only a quarter of a horse.",60
39472,inflation,295628,"flesh+quarter=McDonald's quarter pounder. Due to inflation, McDonald's has had to start making quarter pounders out of horse meat.",63
39472,inflation,192317,"Every quarter moon, the cost of a trojan horse rises one quarter by inflation.",154
39443,verification,597122,the verification proves the horse is real by poking it with an ice pick,35
39443,verification,133726,We just verification that there are indeed no soldiers in the belly of this trojan horse. We're just gonna stab it in the belly with this awl to check.,190
39442,boisterous,1234085,My horse was boisterous because of nasty bugs in his crotch.,22
39442,boisterous,18525,"Or more precisely the team of horses are getting boisterous because one of them got bitten in the crotch by a horse fly. The kanji also means to roar, make up noise, to kick up a fuss and to make merry. Perhaps it is exactly the etymology behind this kanji.",67
39442,boisterous,46021,"The hidden Greeks inside the Trojan Horse are getting boisterous as one of them is bitten in the crotch by a nasty insect. If they don't shut up, the Trojans will hear them...",244
39438,equestrian,453391,Equestrian is a strange word that just means horses.,32
39438,equestrian,281187,Equestrian events are where you get horses to do strange things.,97
39438,equestrian,192257,"If the equestrian team used trojan horses, it would be really strange.",135
39378,pony,397594,A phrase used to insult horses is pony. They hate that.,24
39378,pony,281186,"A particular My Little Pony has a string that when you pull it, it repeats the same dumb phrase like I love you.",88
39378,pony,59780,"The cute little innocentlooking plastic pony on the desk of a student is in fact a trojan horse, hiding phrases in its belly which are used for cheating during an exam. No pony will be permitted on desks during tests!",181
39376,parking,297883,"Heard inside the belly of the trojan horse But the sign says No Trojan Horse Parking, m`lord . Think monty python skit",37
39376,parking,81194,"in the olden days parking lots used to have reserved spaces for where the lord of the set of houses, shops, whatever could park his team of horses. nowadays it's pretty much the same...reserved parking in front for the big bosses' cars....",58
39376,parking,87574,"Parking in the dark may be difficult...specially if you're parking a trojan horse. To lend you a tiny bit of help, take this candlestick with you, and at least you'll have some light.",116
39366,drive,138508,The kiddie uses a mini Trojan horse to drive around the hospital ward,33
39366,drive,647264,Wolverine drives his box by having a horse drag him around. He seems to really be losing it after coming to the homeless ward...,52
39366,drive,265067,You have to be craaazzzzyy to drive a buggy led by a team of horses through a ward of Tokyo!,105
39365,station,192263,I got off at the station and saw a trojan horse getting a shakuhachi blowjob.,24
39365,station,195341,"This reminds me of those infamous Mexican porn movies in which shakuhachi is performed on a horse. Here the deed is being done at a train station. As the passengers get off, so does the horse.",154
39365,station,453408,"Anyone living in Japan knows that train stations play little melodies when the train is about to arrive. In Ye Olden Days, when horses and carriages were used for transport, the carriage driver would play a little melody on his shakuhachi to let the passengers know the carriage was arriving at the next station.",189
39364,burdensome,376649,"If a passenger is too plump and heavy, its too burdensome for the horse.",85
39340,horse,106106,"Turkey with the drops at the top removed and tail feathers added this matches stroke order and there are the tail feathers already, why not have the whole bird. If you take the two drops of as wings, then horses are like turkeys, but have no wings and have more prominent tail feathers. Both are actually supposed to be pictographs, though.",101
39321,incense,372292,"If we would throw a huge amount of wheat on top of the sun, would it become a galactic incense? Maybe then aliens wouls come more often, enjoying the incense.",47
39321,incense,91686,When the sun burns the wheat a smell of incense remains in the air.,100
39318,neck,1016633,One has a strong NECK if one can carry HORNS on ONESELF.,58
39318,neck,53150,The mooses neck supports it's big horns and long nose.,84
39318,neck,214785,"the V shape is your neck on top of your collar bone, or the straight line. Yourself, or the rest of your body is below that!",115
39208,Bldg.,790886,"the bureaucrat never goes out for lunch, always choosing to eat in the Bldg.",31
39208,Bldg.,27615,This Bldg. is like all the other government buildings they house bureaucrats who sit around sipping wine and eating expensive meals at the taxpayers expense.,153
39208,Bldg.,420986,A building that eats bureaucrats!!!!!!!!,180
39187,starve,30343,"He was starving for food, but he had too much ego and was too proud to ask for food.",29
39187,starve,248259,He starves for FOOD but his EGO won't let him beg.,92
39187,starve,94151,"All those starving models in Hollywood they want to eat, but their ego about their appearance and trim look makes sure they grin and bear it!",243
39180,feed,2165733,"When I bring out the can opener to open the food, my cat's ears prick right up. Feeding time!",17
39180,feed,460461,Do you know Mike Tayson favorite feed? Ears! He eats ears!,24
39180,feed,119023,Food made of ears is animal feed,56
39178,foster,15241,You foster promote the growth of your sheep well when they have food right at their feet.,94
39178,foster,82399,Judy Foster in The Silence of the Lambs is what Dr. Hannibalthe cannibalLecter would like to eat.,96
39178,foster,218114,"A sheep became the foster parent for a wolf pup, feeding it with milk. This story cannot end well...",143
39173,mochi,119090,mochi is like a puzzle you eat and solve in your mouth lest you choke,11
39173,mochi,941214,"Mochi ice cream is a puzzling food, I still have no idea how they get that ice cream in there, but it sure tastes good.",13
39173,mochi,238165,"Call your friend and he answers the phone Mochi, mochi! whatever he is eating sure is making it hard to understand. I will puzzle over the content of our conversation for some time to come.",49
39166,decorate,61763,"In Japanese bukkake movies, an actress reclining on a towel is decorated in cum, then has the pleasure of eating it!",62
39166,decorate,128685,Naked sushi a lady reclining on a towel as decoration for the food laid out on her.,145
39166,decorate,111933,"decorate ornament adorn embellish We decorate a table before eating, reclining a towel over it.",174
39165,sated,385337,"P v,vi to get tired of to lose interest in to have enough P STORY This one is easy. You go to a all you can eat steak house and eat FOOD until you are TIRED of it Sated. Then you ask for them to WRAP up the leftovers so you can take them home.",57
39165,sated,128691,My gluttony was only sated after I ate the hamburger AND the wrapper!,189
39164,domesticate,2223147,We thought that the lion was domesticated but it ate the Director !!!,18
39164,domesticate,443616,"When you DOMESTICATE a animal, you are the DIRECTOR of it's life and what it EATS.",104
39164,domesticate,70580,"After a pride of hungry lions ate the director, the producer decided to tone down his documentary and film domesticated cats instead.",211
39154,drink,425385,Always the same in those restaurants. You've already received your drink and you're waiting so long for your food that you begin to yawn,66
39154,drink,127840,"In Japan, the one thing I always seem to be lacking with my food is a properer sized drink. Instead I have to drink that shot glass of water.",110
39154,drink,283456,"When you lack food, just drink something to fill you up.",117
39151,meal,760101,"Part of every traditional Italian meal is when they eat the antipasto first. Antipasto is not a food, it's the first course see Wikipedia.",24
39151,meal,128679,I'm AntiMcDonald's. AntiHappy Meal. Antihamburger.,48
39151,meal,577326,I'm antifastfood. Sit down and eat a real meal!,212
39138,hungry,279323,"The wind blew away my food, so now I'm hungry.",61
39138,hungry,114286,"The smell of cooked food wafts past you in the wind, making your stomach rumble and feeling hungry.",260
39135,eat,114601,Imagine the halo when you pray before the meal. The people queuing up outside the restaurant in the rain with an umbrella couldn't care less about your sanctimoniousness.,15
39135,eat,797740,Umbrella + Good Let's go eat at that restaurant the table with the umbrella looks good.,38
39135,eat,140611,That umbrella looks good enough to eat!,148
39131,fly,189408,Captain hook flying in a measuring box with two propellers.,25
39131,fly,1070498,Two hummingbirds flying to feed at a measuring box filled with sugar water. This kanji is famous for having hardtoremember stroke order. Try it this way first a hummingbird flies over the measuring box walls backwards. But finally the other hummingbird manages to stick its beak right through them.,27
39131,fly,56878,Hooks with small wings attached look like hummingbirds with a long beak. Two hummingbirds are trying to fly away with our little measuring box. What do they want it for?,234
39080,wind,224051,"Most people don't know that wind is actually created by a bunch of insects at the end of the earth. They wake up in the morning, twist their fitted blue baseball caps backwards see it on top of their head?, and get to work flapping their wings as hard as they can, causing the wind shockwave to spread in all directions.",33
39080,wind,385210,"The WIND usually carries things around in it drops of rain or snow, and lots of insects.",74
39080,wind,501100,They say that when an INSECT flaps its wings even the single DROP of WIND that it creates is sometimes enough to create a hurricane on the other side of the Earth.,122
39015,look back,332099,It's sad to see the turkeys look back one last time before entering the door of the slaughterhouse and losing their heads.,64
39015,look back,145170,The people we employ are always turning their heads to look back. They don't want to be caught playing solitare on company time.,122
39015,look back,191432,"I was EMPLOYED to give HEAD...when I look back, maybe that was not a wise career move",253
39006,sort,187856,"Condi Rice is the SORT of person that would give HEADaches to a BIG DOG.....This story has been edited because of people reporting it. I like it better without aches, but whatever works for you!",100
39006,sort,218732,"What SORT of person comes from the U.S.? Well, some would say a person with a BIG HEAD.",105
39006,sort,333100,"Note this character means sort in the sense of what kind, I believe a better keyword would be variety and this character does appear in some dictionaries with the primary meaning as variety, my story I'm in a Chinese restaurant and the waiter says What sort of rice would you like with your dog head?",244
39000,petition,94048,"Dorothy, the Scarecrow, the Tin Man, and the Cowardly Lion cross the meadow to get to the large head that is Oz and make their petitions for brains, heart, courage and a way home.",28
39000,petition,295418,Japanese hippies PETITION to save a meadow by getting people on the street to sign their page as you pass by they call out,97
39000,petition,195663,Let's petition to save that beautiful MEADOW from overdevelopment by signing on this PAGE.,273
38997,appear,1078566,"When the sun comes up, a row of severed heads appears on the castle wall. Think medieval times, they put the heads of dead enemies on show at each sunrise to intimidate.",24
38997,appear,207847,"Clouds were covering the sky for months now. Rows upon rows of people spent whole days with their heads turned upwards, waiting for sun to appear.",54
38997,appear,371427,"One day a row of Suns appeared in the sky, turning everyone's heads upwards.",163
38996,face,131491,Ee gads! Look at the face on that lad's head!,24
38996,face,474605,"When I was a lad, a pretty face was all it took for someone to get in my head, and I'd fill pages of lovelorn letters to them.",48
38996,face,186269,"The lad jumps off the cliff, breaks his head, and smashes his face.",139
38990,chin,190021,Both my friend's and my mouths dropped open when we saw a person's head snared up to the ceiling by his chin.,9
38990,chin,224094,Left side is crocodile primative. crocodile's head's most prominent feature is his jaw.,18
38990,chin,119021,your chin is the part of your head under your nostrils that forms the double snare that is your jaw,49
38989,forehead,67326,"Thankful guests bow so much, you never see their entire heads, just their foreheads.",39
38989,forehead,319040,"In New Zealand, people welcome guests by touching their foreheads together.",59
38989,forehead,237944,Sign the guestbook page with your forehead. Picture a guestbook full of forehead prints like thumbprints,200
38988,topic,352650,The TOPIC is written as the heading of the page just so readers know what the article is about.,48
38988,topic,220858,"You spend ALL DAY, mending your socks JUST SO. Then you have a look at the HEADING of the newspaper. The topicFREE SOCKS TO BE GIVEN AWAY!!!!",64
38988,topic,190105,The TOPIC of the day's newspaper must be placed JUST SO at the top of the PAGE to attract attention,247
38972,trust,534144,Don't Trust the press just a bundle of lies on every page!,21
38972,trust,112129,"trust request Do you trust anything? Actually we do, as long as a bundle of heads say the same thing. If a bundle of scientist's heads say we live in a dimensions universe, why should we not trust them?",22
38972,trust,88033,"We found a bundle of severed heads in your room, its difficult to trust you.",287
38971,repeatedly,244346,FACT Saddam Hussein put a mosaic of Bush on the floor of the Al Rashid hotel so as people would be forced to repeatedly walk on his head.,97
38971,repeatedly,1990,Are you familiar with the joke about the ditzy secretary who repeatedly walked back and forth forcibly over all the pages of her boss' most important letters. When confronted she just says Well you said they needed to be stamped before they're mailed.,123
38971,repeatedly,482061,I repeatedly walk around hoping this kanji will come into my head. I repeatedly walk around hoping this kanji will come into my head. I repeatedly walk around hoping this kanji will come into my head. I repeatedly walk around hoping this kanji will come into my head. I repeatedly walk around hoping this kanji will come into my head.,211
38957,head,432624,Mr Bean's head,47
38957,head,410694,The head of the family sits at the head of the table.,190
38956,cheek,124251,Imagine using scissors to cut your cheeks off your head,5
38956,cheek,874371,The Joker from Batman had his cheeks cut with scissors to give him that eternal smile. Now the Joker isn't right in the head.,37
38956,cheek,307740,"Your cheeks contain your jawbones, which are known as the scissors of the head.",48
38936,jurisdiction,181558,"President Bush, with his swelled head, thinks everything is under his jurisdiction.",28
38936,jurisdiction,414351,Orders are given by the head person in any jurisdiction.,83
38936,jurisdiction,243505,"Two cowboys are crossing a state limit. One says to him Did you know that in this Jurisdiction there are Orders to get your head? , so he takes out his gun and shoots him. He claims the reward afterwards. Thanks Fuaburisu.",211
38931,immediate,2884952,Get that earthworm off my page!! Immediately!! I'm trying to write kanji here!!,4
38931,immediate,2104321,"When playing Earthworm Jim, remember that the weak point of the boss is his head. Don't bother attacking anywhere else, it will just waste time. Attack the head immediately! , the main nightlife street in Osaka.",11
38931,immediate,231807,Ever chopped the head off an earthworm? Notice how it will grow back immediately! Beware the killer earthworms...,58
38930,partition,157893,"There are different parts of the head and they each have their own partitions the corpus callosum, the different hemispheres, etc.",36
38930,partition,85601,"The last time I tried to partition a hard drive under Linux, I got a severe migraine that parted my head.",119
38930,partition,21741,The PART of my HEAD where I remember the KANJI is in the kanji PARTITION.,199
38929,stubborn,374277,"He's so stubborn, he won't read past the beginning page!",64
38929,stubborn,291842,"Picture a STUBBORN schoolboy, with his arms crossed and his book still open to the BEGINNING PAGE. Despite the teacher telling him to turn the page, he refuses and keeps his book on the BEGINNING PAGE.",160
38929,stubborn,219441,A stubborn person in the beginning gets something into their head and can't change their mind.,247
38928,deposit,384071,"means to deposit blood in a blood bank. Imagine bringing a severed head to the blood bank for a blood deposit. Of course, you are wearing gloves when handling the bloody head.",38
38928,deposit,793396,"you bang your head on the ATM, wishing you'd deposited some money beforehand",99
38928,deposit,65289,Depositing money into your savings account is something you do beforehand if you use your head. If you're in Japan your passbook says when you make a deposit,150
38920,ought,162046,You ought to like the shape of your head because you can't change it.,53
38920,ought,498414,"Since this Kanji is exceptional, the shape ought to be on the left side. Got that into your head?",82
38920,ought,22274,"Why, I OUGHT to RESHAPE your HEAD...",122
38918,obey,316682,"An ancient form of militaristic torture I'll hold your head in the river until you obey. Or, if you'd prefer, to get the order of primitives correct In the stream I'll dunk your head until you obey.",57
38918,obey,629918,Obey the orders streaming down from head office.,82
38918,obey,267275,"Obey, Obey! says the brainwashing scientist as he sends a stream of orders to fill your head.",162
38917,paragraph,277951,Page and craft = pacraft > paracraft said properly as paragraph.,44
38917,paragraph,395344,"To craft a page well, we need paragraphs.",102
38917,paragraph,244409,To write a paragraph is the craft of grouping sentences on a page.,212
38915,about that time,894543,About that time to sit down and get some head.,9
38915,about that time,908121,After spooning for hours it's about that time he got some head. Dayum woman.,40
38915,about that time,176426,"An alarm clock with a unique design You set it for, say, am, and at about that time the clock reaches out with a spoon and hits you on the head.",133
38914,place on the head,422309,You've probably noticed that even the rudest and crudest Japanese say Itadakimasu before every meal. Why? Because each person who failed to say it as a child had a nail driven straight into that tender PLACE ON THE HEAD i.e. the very top of the head. That's a lesson no one will forget!,51
38914,place on the head,382507,"NAILS place directly on the forehead, NAILS place directly on the forehead, NAILS place directly on the forehead, The HEAD ON commercial nails it into your head......",58
38914,place on the head,222995,If I put a street sign on my head what do I get ? A place on the head !,257
38913,page,302339,"A shellfish dangles from the ceiling MissionImpossible style, desperate to recover the page of revealing images that were taken from him.",50
38913,page,737635,One drop of ink from a shellfish can fill a whole page.,87
38913,page,263856,A shellfish carrying a page balanced on its head.,209
38911,echo,554121,"Whenever I call longdistance back to my hometown, the sound on the line has a terrible echo!",43
38911,echo,384748,"My hometown is a ghost town, any sounds echoes and echoes.",74
38911,echo,63314,People's voices are like echoes of sounds from their hometowns....you can always tell where they're from by how they talk.,187
38907,rhyme,1465280,"A rhyme is the sound of an employee going off to work. Everyone knows that ever since 'Snow White' in all employees sing 'hi ho, hi ho, it's off to work I go' because it's so catchy! And it's so catchy because 'ho' rhymes with 'go'!.",39
38907,rhyme,462629,"Dr Seuss's employee finally rebels against him I'm tired of odd sounds all the time, I will not, cannot, speak in RHYME!",76
38907,rhyme,190247,what is a RHYME but some SOUND that EMPLOYEES say to get them through work.,94
38899,sound,256282,Imagine the SOUNDs a woman makes as she is STANDing above a WAGGING TOUNGE.,57
38899,sound,276532,"The tongue wagging in a mouth produces a very highpitched sound, breaking a nearby vase.",63
38899,sound,217247,"If you were standing on the sun, believe me, you'd be making sound.",178
38867,Korea,68260,"Kim Jong II gets all misty eyed when he looks at the locket of his departed mother I m ronery, so ronery from team America.",44
38867,Korea,252848,This character represents the flag of South Korea a locket circular taegeuk in the middle of the mist white background.,96
38867,Korea,62941,"There's a young Korean male actor, Yonsama, famous amongst middleaged Japanese women. Extremely famous. Read about his affect on JapanKorean relations on Everything.com. In any case, women just flipped over this guy, traveled to Korea to see his home, started taking Korean language classes, etc. So, imagine here the misty eyes of the Japanese women as they clutch their lockets with Yonsama's picture inside watching his Korean romantic mini series called Winter Sonata.",155
38772,shoes,1434710,"If you buy leather shoes, you have to break them in wear them so that they change shape to fit your foot.",13
38772,shoes,1199501,Leather is often changed into shoes.,61
38772,shoes,191415,Leather shoes are nice because they change shape to fit your foot.,198
38761,leather,748063,"This kanji depicts a leather jacket wearing gang of people. To make themselves look even tougher, they all have needles in their mouths i.e. piercings, but here of a specific kind.",26
38761,leather,877938,"I asked the street vendor the price of the LEATHER jacket. He said TWENTY, but with my MOUTH, I talked him down to TEN. correct stroke order",120
38761,leather,70623,You can feed twenty mouths for a year for the price of ten leather coats.,197
38754,mask,1815123,I see this as the comb primitive combined with the kanji for giving the same stroke order . So picture a person wearing combs on their face as a mask.,37
38754,mask,425092,"If you're wearing a mask, a hundred eyes can look at you but none of them will know who you are.",94
38754,mask,259815,"When Jim Carrey puts on The Mask, he can make it seem like he has eyes popping out of his head.",127
38750,un-,1011449,"Ever wanted to have an undo button in life? Well, when you're in a jail cell, that's when you most want to press that button.",47
38750,un-,16823,"People in the jail cell are unfriendly, uncomely, and uncooperative.",100
38750,un-,67390,This looks like a pictogram of fingers from each hand trying to open up a crack in a wall. That's an unbelievable way to escape from prison OR the UN have a prison in the Hague,116
